项目楼栋情况,深国际万科和雅轩1栋,座号,A,合同号,--,拟售价格,63812.99元/平方米(按建筑面积计)楼层,38,房号,3803,用途,住宅,,建筑面积99.84平方米,户内面积,75.14平方米,分摊面积,24.7平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,深国际万科和雅轩1栋,座号,A,合同号,--,拟售价格,68114.48元/平方米(按建筑面积计)楼层,38,房号,3804,用途,住宅,,建筑面积80.55平方米,户内面积,60.62平方米,分摊面积,19.93平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,深国际万科和雅轩1栋,座号,A,合同号,--,拟售价格,67114.48元/平方米(按建筑面积计)楼层,38,房号,3805,用途,住宅,,建筑面积80.55平方米,户内面积,60.62平方米,分摊面积,19.93平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,深国际万科和雅轩1栋,座号,A,合同号,--,拟售价格,66613.18元/平方米(按建筑面积计)楼层,38,房号,3806,用途,住宅,,建筑面积99.05平方米,户内面积,74.54平方米,分摊面积,24.51平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,深国际万科和雅轩1栋,座号,A,合同号,--,拟售价格,65804.91元/平方米(按建筑面积计)楼层,37,房号,3701,用途,住宅,,建筑面积117.98平方米,户内面积,88.79平方米,分摊面积,29.19平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,深国际万科和雅轩1栋,座号,A,合同号,深(宝)网预买字(2019)31477号,拟售价格,--元/平方米(按建筑面积计)楼层,37,房号,3702,用途,住宅,,建筑面积99.84平方米,户内面积,75.14平方米,分摊面积,24.7平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,深国际万科和雅轩1栋,座号,A,合同号,--,拟售价格,63802.99元/平方米(按建筑面积计)楼层,37,房号,3703,用途,住宅,,建筑面积99.84平方米,户内面积,75.14平方米,分摊面积,24.7平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,深国际万科和雅轩1栋,座号,A,合同号,--,拟售价格,68104.48元/平方米(按建筑面积计)楼层,37,房号,3704,用途,住宅,,建筑面积80.55平方米,户内面积,60.62平方米,分摊面积,19.93平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,深国际万科和雅轩1栋,座号,A,合同号,--,拟售价格,67104.48元/平方米(按建筑面积计)楼层,37,房号,3705,用途,住宅,,建筑面积80.55平方米,户内面积,60.62平方米,分摊面积,19.93平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,深国际万科和雅轩1栋,座号,A,合同号,--,拟售价格,66603.17元/平方米(按建筑面积计)楼层,37,房号,3706,用途,住宅,,建筑面积99.05平方米,户内面积,74.54平方米,分摊面积,24.51平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,深国际万科和雅轩1栋,座号,A,合同号,--,拟售价格,65794.91元/平方米(按建筑面积计)楼层,36,房号,3601,用途,住宅,,建筑面积117.98平方米,户内面积,88.79平方米,分摊面积,29.19平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,深国际万科和雅轩1栋,座号,A,合同号,深(宝)网预买字(2019)31422号,拟售价格,--元/平方米(按建筑面积计)楼层,36,房号,3602,用途,住宅,,建筑面积99.84平方米,户内面积,75.14平方米,分摊面积,24.7平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,深国际万科和雅轩1栋,座号,A,合同号,--,拟售价格,63792.99元/平方米(按建筑面积计)楼层,36,房号,3603,用途,住宅,,建筑面积99.84平方米,户内面积,75.14平方米,分摊面积,24.7平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,深国际万科和雅轩1栋,座号,A,合同号,--,拟售价格,68094.48元/平方米(按建筑面积计)楼层,36,房号,3604,用途,住宅,,建筑面积80.55平方米,户内面积,60.62平方米,分摊面积,19.93平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,深国际万科和雅轩1栋,座号,A,合同号,--,拟售价格,67094.48元/平方米(按建筑面积计)楼层,36,房号,3605,用途,住宅,,建筑面积80.55平方米,户内面积,60.62平方米,分摊面积,19.93平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,深国际万科和雅轩1栋,座号,A,合同号,--,拟售价格,66593.18元/平方米(按建筑面积计)楼层,36,房号,3606,用途,住宅,,建筑面积99.05平方米,户内面积,74.54平方米,分摊面积,24.51平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,深国际万科和雅轩1栋,座号,A,合同号,--,拟售价格,65784.9元/平方米(按建筑面积计)楼层,35,房号,3501,用途,住宅,,建筑面积117.98平方米,户内面积,88.79平方米,分摊面积,29.19平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,深国际万科和雅轩1栋,座号,A,合同号,深(宝)网预买字(2019)31677号,拟售价格,--元/平方米(按建筑面积计)楼层,35,房号,3502,用途,住宅,,建筑面积99.84平方米,户内面积,75.14平方米,分摊面积,24.7平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,深国际万科和雅轩1栋,座号,A,合同号,--,拟售价格,63782.99元/平方米(按建筑面积计)楼层,35,房号,3503,用途,住宅,,建筑面积99.84平方米,户内面积,75.14平方米,分摊面积,24.7平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,深国际万科和雅轩1栋,座号,A,合同号,--,拟售价格,68084.48元/平方米(按建筑面积计)楼层,35,房号,3504,用途,住宅,,建筑面积80.55平方米,户内面积,60.62平方米,分摊面积,19.93平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,深国际万科和雅轩1栋,座号,A,合同号,--,拟售价格,67084.48元/平方米(按建筑面积计)楼层,35,房号,3505,用途,住宅,,建筑面积80.55平方米,户内面积,60.62平方米,分摊面积,19.93平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,深国际万科和雅轩1栋,座号,A,合同号,--,拟售价格,66583.17元/平方米(按建筑面积计)楼层,35,房号,3506,用途,住宅,,建筑面积99.05平方米,户内面积,74.54平方米,分摊面积,24.51平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,深国际万科和雅轩1栋,座号,A,合同号,--,拟售价格,65774.9元/平方米(按建筑面积计)楼层,34,房号,3401,用途,住宅,,建筑面积117.98平方米,户内面积,88.79平方米,分摊面积,29.19平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,深国际万科和雅轩1栋,座号,A,合同号,--,拟售价格,64772.99元/平方米(按建筑面积计)楼层,34,房号,3402,用途,住宅,,建筑面积99.84平方米,户内面积,75.14平方米,分摊面积,24.7平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,深国际万科和雅轩1栋,座号,A,合同号,--,拟售价格,63772.99元/平方米(按建筑面积计)楼层,34,房号,3403,用途,住宅,,建筑面积99.84平方米,户内面积,75.14平方米,分摊面积,24.7平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,深国际万科和雅轩1栋,座号,A,合同号,--,拟售价格,68074.48元/平方米(按建筑面积计)楼层,34,房号,3404,用途,住宅,,建筑面积80.55平方米,户内面积,60.62平方米,分摊面积,19.93平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,深国际万科和雅轩1栋,座号,A,合同号,深(宝)网预买字(2019)31443号,拟售价格,--元/平方米(按建筑面积计)楼层,34,房号,3405,用途,住宅,,建筑面积80.55平方米,户内面积,60.62平方米,分摊面积,19.93平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,深国际万科和雅轩1栋,座号,A,合同号,--,拟售价格,66573.18元/平方米(按建筑面积计)楼层,34,房号,3406,用途,住宅,,建筑面积99.05平方米,户内面积,74.54平方米,分摊面积,24.51平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,深国际万科和雅轩1栋,座号,A,合同号,深(宝)网预买字(2019)31239号,拟售价格,--元/平方米(按建筑面积计)楼层,32,房号,3201,用途,住宅,,建筑面积117.98平方米,户内面积,88.79平方米,分摊面积,29.19平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,深国际万科和雅轩1栋,座号,A,合同号,--,拟售价格,64752.99元/平方米(按建筑面积计)楼层,32,房号,3202,用途,住宅,,建筑面积99.84平方米,户内面积,75.14平方米,分摊面积,24.7平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,深国际万科和雅轩1栋,座号,A,合同号,--,拟售价格,63752.99元/平方米(按建筑面积计)楼层,32,房号,3203,用途,住宅,,建筑面积99.84平方米,户内面积,75.14平方米,分摊面积,24.7平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,深国际万科和雅轩1栋,座号,A,合同号,--,拟售价格,68054.48元/平方米(按建筑面积计)楼层,32,房号,3204,用途,住宅,,建筑面积80.55平方米,户内面积,60.62平方米,分摊面积,19.93平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,深国际万科和雅轩1栋,座号,A,合同号,深(宝)网预买字(2019)31483号,拟售价格,--元/平方米(按建筑面积计)楼层,32,房号,3205,用途,住宅,,建筑面积80.55平方米,户内面积,60.62平方米,分摊面积,19.93平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,深国际万科和雅轩1栋,座号,A,合同号,--,拟售价格,66553.18元/平方米(按建筑面积计)楼层,32,房号,3206,用途,住宅,,建筑面积99.05平方米,户内面积,74.54平方米,分摊面积,24.51平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,深国际万科和雅轩1栋,座号,A,合同号,深(宝)网预买字(2019)31420号,拟售价格,--元/平方米(按建筑面积计)楼层,31,房号,3101,用途,住宅,,建筑面积117.98平方米,户内面积,88.79平方米,分摊面积,29.19平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,深国际万科和雅轩1栋,座号,A,合同号,--,拟售价格,64742.99元/平方米(按建筑面积计)楼层,31,房号,3102,用途,住宅,,建筑面积99.84平方米,户内面积,75.14平方米,分摊面积,24.7平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,深国际万科和雅轩1栋,座号,A,合同号,--,拟售价格,63742.99元/平方米(按建筑面积计)楼层,31,房号,3103,用途,住宅,,建筑面积99.84平方米,户内面积,75.14平方米,分摊面积,24.7平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,深国际万科和雅轩1栋,座号,A,合同号,--,拟售价格,68044.48元/平方米(按建筑面积计)楼层,31,房号,3104,用途,住宅,,建筑面积80.55平方米,户内面积,60.62平方米,分摊面积,19.93平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,深国际万科和雅轩1栋,座号,A,合同号,--,拟售价格,67044.48元/平方米(按建筑面积计)楼层,31,房号,3105,用途,住宅,,建筑面积80.55平方米,户内面积,60.62平方米,分摊面积,19.93平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,深国际万科和雅轩1栋,座号,A,合同号,--,拟售价格,66543.17元/平方米(按建筑面积计)楼层,31,房号,3106,用途,住宅,,建筑面积99.05平方米,户内面积,74.54平方米,分摊面积,24.51平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,深国际万科和雅轩1栋,座号,A,合同号,--,拟售价格,65734.9元/平方米(按建筑面积计)楼层,30,房号,3001,用途,住宅,,建筑面积117.98平方米,户内面积,88.79平方米,分摊面积,29.19平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,深国际万科和雅轩1栋,座号,A,合同号,--,拟售价格,64732.99元/平方米(按建筑面积计)楼层,30,房号,3002,用途,住宅,,建筑面积99.84平方米,户内面积,75.14平方米,分摊面积,24.7平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,深国际万科和雅轩1栋,座号,A,合同号,--,拟售价格,63732.99元/平方米(按建筑面积计)楼层,30,房号,3003,用途,住宅,,建筑面积99.84平方米,户内面积,75.14平方米,分摊面积,24.7平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,深国际万科和雅轩1栋,座号,A,合同号,--,拟售价格,68034.48元/平方米(按建筑面积计)楼层,30,房号,3004,用途,住宅,,建筑面积80.55平方米,户内面积,60.62平方米,分摊面积,19.93平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,深国际万科和雅轩1栋,座号,A,合同号,深(宝)网预买字(2019)31124号,拟售价格,--元/平方米(按建筑面积计)楼层,30,房号,3005,用途,住宅,,建筑面积80.55平方米,户内面积,60.62平方米,分摊面积,19.93平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,深国际万科和雅轩1栋,座号,A,合同号,--,拟售价格,66533.18元/平方米(按建筑面积计)楼层,30,房号,3006,用途,住宅,,建筑面积99.05平方米,户内面积,74.54平方米,分摊面积,24.51平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,深国际万科和雅轩1栋,座号,A,合同号,--,拟售价格,65654.91元/平方米(按建筑面积计)楼层,29,房号,2901,用途,住宅,,建筑面积117.98平方米,户内面积,88.79平方米,分摊面积,29.19平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,深国际万科和雅轩1栋,座号,A,合同号,深(宝)网预买字(2019)30834号,拟售价格,--元/平方米(按建筑面积计)楼层,29,房号,2902,用途,住宅,,建筑面积99.84平方米,户内面积,75.14平方米,分摊面积,24.7平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,深国际万科和雅轩1栋,座号,A,合同号,--,拟售价格,63652.99元/平方米(按建筑面积计)楼层,29,房号,2903,用途,住宅,,建筑面积99.84平方米,户内面积,75.14平方米,分摊面积,24.7平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,深国际万科和雅轩1栋,座号,A,合同号,--,拟售价格,67954.48元/平方米(按建筑面积计)楼层,29,房号,2904,用途,住宅,,建筑面积80.55平方米,户内面积,60.62平方米,分摊面积,19.93平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,深国际万科和雅轩1栋,座号,A,合同号,深(宝)网预买字(2019)31540号,拟售价格,--元/平方米(按建筑面积计)楼层,29,房号,2905,用途,住宅,,建筑面积80.55平方米,户内面积,60.62平方米,分摊面积,19.93平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,深国际万科和雅轩1栋,座号,A,合同号,--,拟售价格,66453.18元/平方米(按建筑面积计)楼层,29,房号,2906,用途,住宅,,建筑面积99.05平方米,户内面积,74.54平方米,分摊面积,24.51平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,深国际万科和雅轩1栋,座号,A,合同号,--,拟售价格,65574.9元/平方米(按建筑面积计)楼层,28,房号,2801,用途,住宅,,建筑面积117.98平方米,户内面积,88.79平方米,分摊面积,29.19平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,深国际万科和雅轩1栋,座号,A,合同号,深(宝)网预买字(2019)31889号,拟售价格,--元/平方米(按建筑面积计)楼层,28,房号,2802,用途,住宅,,建筑面积99.84平方米,户内面积,75.14平方米,分摊面积,24.7平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,深国际万科和雅轩1栋,座号,A,合同号,--,拟售价格,63572.99元/平方米(按建筑面积计)楼层,28,房号,2803,用途,住宅,,建筑面积99.84平方米,户内面积,75.14平方米,分摊面积,24.7平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,深国际万科和雅轩1栋,座号,A,合同号,--,拟售价格,67874.48元/平方米(按建筑面积计)楼层,28,房号,2804,用途,住宅,,建筑面积80.55平方米,户内面积,60.62平方米,分摊面积,19.93平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,深国际万科和雅轩1栋,座号,A,合同号,--,拟售价格,66874.48元/平方米(按建筑面积计)楼层,28,房号,2805,用途,住宅,,建筑面积80.55平方米,户内面积,60.62平方米,分摊面积,19.93平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,深国际万科和雅轩1栋,座号,A,合同号,深(宝)网预买字(2019)31438号,拟售价格,--元/平方米(按建筑面积计)楼层,28,房号,2806,用途,住宅,,建筑面积99.05平方米,户内面积,74.54平方米,分摊面积,24.51平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,深国际万科和雅轩1栋,座号,A,合同号,--,拟售价格,65494.91元/平方米(按建筑面积计)楼层,27,房号,2701,用途,住宅,,建筑面积117.98平方米,户内面积,88.79平方米,分摊面积,29.19平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,深国际万科和雅轩1栋,座号,A,合同号,--,拟售价格,64492.99元/平方米(按建筑面积计)楼层,27,房号,2702,用途,住宅,,建筑面积99.84平方米,户内面积,75.14平方米,分摊面积,24.7平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,深国际万科和雅轩1栋,座号,A,合同号,--,拟售价格,63492.99元/平方米(按建筑面积计)楼层,27,房号,2703,用途,住宅,,建筑面积99.84平方米,户内面积,75.14平方米,分摊面积,24.7平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,深国际万科和雅轩1栋,座号,A,合同号,--,拟售价格,67794.48元/平方米(按建筑面积计)楼层,27,房号,2704,用途,住宅,,建筑面积80.55平方米,户内面积,60.62平方米,分摊面积,19.93平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
