项目楼栋情况,宝能城花园（西区）1栋,座号,B座,合同号,--,拟售价格,90791元/平方米(按建筑面积计)楼层,18,房号,18A,用途,住宅,,建筑面积158.2平方米,户内面积,135.04平方米,分摊面积,23.16平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,宝能城花园（西区）1栋,座号,B座,合同号,--,拟售价格,83191元/平方米(按建筑面积计)楼层,18,房号,18B,用途,住宅,,建筑面积160.6平方米,户内面积,137.09平方米,分摊面积,23.51平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,宝能城花园（西区）1栋,座号,B座,合同号,--,拟售价格,87491元/平方米(按建筑面积计)楼层,18,房号,18C,用途,住宅,,建筑面积157.7平方米,户内面积,134.61平方米,分摊面积,23.09平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,宝能城花园（西区）1栋,座号,B座,合同号,--,拟售价格,85841元/平方米(按建筑面积计)楼层,18,房号,18D,用途,住宅,,建筑面积160.64平方米,户内面积,137.13平方米,分摊面积,23.51平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,宝能城花园（西区）1栋,座号,B座,合同号,--,拟售价格,90691元/平方米(按建筑面积计)楼层,17,房号,17A,用途,住宅,,建筑面积158.2平方米,户内面积,135.04平方米,分摊面积,23.16平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,宝能城花园（西区）1栋,座号,B座,合同号,--,拟售价格,83091元/平方米(按建筑面积计)楼层,17,房号,17B,用途,住宅,,建筑面积160.6平方米,户内面积,137.09平方米,分摊面积,23.51平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,宝能城花园（西区）1栋,座号,B座,合同号,--,拟售价格,87391元/平方米(按建筑面积计)楼层,17,房号,17C,用途,住宅,,建筑面积157.7平方米,户内面积,134.61平方米,分摊面积,23.09平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,宝能城花园（西区）1栋,座号,B座,合同号,--,拟售价格,85741元/平方米(按建筑面积计)楼层,17,房号,17D,用途,住宅,,建筑面积160.64平方米,户内面积,137.13平方米,分摊面积,23.51平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,宝能城花园（西区）1栋,座号,B座,合同号,--,拟售价格,90591元/平方米(按建筑面积计)楼层,16,房号,16A,用途,住宅,,建筑面积158.2平方米,户内面积,135.04平方米,分摊面积,23.16平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,宝能城花园（西区）1栋,座号,B座,合同号,--,拟售价格,82991元/平方米(按建筑面积计)楼层,16,房号,16B,用途,住宅,,建筑面积160.6平方米,户内面积,137.09平方米,分摊面积,23.51平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,宝能城花园（西区）1栋,座号,B座,合同号,深(南)网预买字(2019)12400号,拟售价格,--元/平方米(按建筑面积计)楼层,16,房号,16C,用途,住宅,,建筑面积157.7平方米,户内面积,134.61平方米,分摊面积,23.09平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,宝能城花园（西区）1栋,座号,B座,合同号,--,拟售价格,85641元/平方米(按建筑面积计)楼层,16,房号,16D,用途,住宅,,建筑面积160.64平方米,户内面积,137.13平方米,分摊面积,23.51平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,宝能城花园（西区）1栋,座号,B座,合同号,--,拟售价格,90491元/平方米(按建筑面积计)楼层,15,房号,15A,用途,住宅,,建筑面积158.2平方米,户内面积,135.04平方米,分摊面积,23.16平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,宝能城花园（西区）1栋,座号,B座,合同号,--,拟售价格,82891元/平方米(按建筑面积计)楼层,15,房号,15B,用途,住宅,,建筑面积160.6平方米,户内面积,137.09平方米,分摊面积,23.51平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,宝能城花园（西区）1栋,座号,B座,合同号,--,拟售价格,87191元/平方米(按建筑面积计)楼层,15,房号,15C,用途,住宅,,建筑面积157.7平方米,户内面积,134.61平方米,分摊面积,23.09平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,宝能城花园（西区）1栋,座号,B座,合同号,--,拟售价格,85541元/平方米(按建筑面积计)楼层,15,房号,15D,用途,住宅,,建筑面积160.64平方米,户内面积,137.13平方米,分摊面积,23.51平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,宝能城花园（西区）1栋,座号,B座,合同号,--,拟售价格,90391元/平方米(按建筑面积计)楼层,14,房号,14A,用途,住宅,,建筑面积158.2平方米,户内面积,135.04平方米,分摊面积,23.16平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
