
F:\MLIA\sz-house-price\sz-house-price\ShenzMentor>E:\Anaconda2\envs\python3.7.3\python building.py 
['项目楼栋情况,深铁瑞城10栋,座号,2单元,合同号,--,拟售价格,49575.01元/平方米(按建筑面积计)', '楼层,9,房号,901,用途,住宅,,建筑面积', '94.79平方米,户内面积,77.86平方米,分摊面积,16.93平方米,户内面积,--平方米,分摊面积', '--平方米,建筑面积,--平方米']
['项目楼栋情况,深铁瑞城10栋,座号,2单元,合同号,--,拟售价格,51524.86元/平方米(按建筑面积计)', '楼层,9,房号,902,用途,住宅,,建筑面积', '97平方米,户内面积,79.68平方米,分摊面积,17.32平方米,户内面积,--平方米,分摊面积', '--平方米,建筑面积,--平方米']
['项目楼栋情况,深铁瑞城10栋,座号,2单元,合同号,--,拟售价格,52994.86元/平方米(按建筑面积计)', '楼层,9,房号,903,用途,住宅,,建筑面积', '97平方米,户内面积,79.68平方米,分摊面积,17.32平方米,户内面积,--平方米,分摊面积', '--平方米,建筑面积,--平方米']
['项目楼栋情况,深铁瑞城10栋,座号,2单元,合同号,--,拟售价格,50474.86元/平方米(按建筑面积计)', '楼层,9,房号,904,用途,住宅,,建筑面积', '98.59平方米,户内面积,80.98平方米,分摊面积,17.61平方米,户内面积,--平方米,分摊面积', '--平方米,建筑面积,--平方米']
['项目楼栋情况,深铁瑞城10栋,座号,2单元,合同号,--,拟售价格,50054.86元/平方米(按建筑面积计)', '楼层,9,房号,905,用途,住宅,,建筑面积', '97平方米,户内面积,79.68平方米,分摊面积,17.32平方米,户内面积,--平方米,分摊面积', '--平方米,建筑面积,--平方米']
['项目楼栋情况,深铁瑞城10栋,座号,2单元,合同号,--,拟售价格,49375.01元/平方米(按建筑面积计)', '楼层,8,房号,801,用途,住宅,,建筑面积', '94.79平方米,户内面积,77.86平方米,分摊面积,16.93平方米,户内面积,--平方米,分摊面积', '--平方米,建筑面积,--平方米']
['项目楼栋情况,深铁瑞城10栋,座号,2单元,合同号,--,拟售价格,51324.86元/平方米(按建筑面积计)', '楼层,8,房号,802,用途,住宅,,建筑面积', '97平方米,户内面积,79.68平方米,分摊面积,17.32平方米,户内面积,--平方米,分摊面积', '--平方米,建筑面积,--平方米']
['项目楼栋情况,深铁瑞城10栋,座号,2单元,合同号,--,拟售价格,52794.86元/平方米(按建筑面积计)', '楼层,8,房号,803,用途,住宅,,建筑面积', '97平方米,户内面积,79.68平方米,分摊面积,17.32平方米,户内面积,--平方米,分摊面积', '--平方米,建筑面积,--平方米']
['项目楼栋情况,深铁瑞城10栋,座号,2单元,合同号,--,拟售价格,50274.86元/平方米(按建筑面积计)', '楼层,8,房号,804,用途,住宅,,建筑面积', '98.59平方米,户内面积,80.98平方米,分摊面积,17.61平方米,户内面积,--平方米,分摊面积', '--平方米,建筑面积,--平方米']
['项目楼栋情况,深铁瑞城10栋,座号,2单元,合同号,--,拟售价格,49854.86元/平方米(按建筑面积计)', '楼层,8,房号,805,用途,住宅,,建筑面积', '97平方米,户内面积,79.68平方米,分摊面积,17.32平方米,户内面积,--平方米,分摊面积', '--平方米,建筑面积,--平方米']
['项目楼栋情况,深铁瑞城10栋,座号,2单元,合同号,--,拟售价格,49175.01元/平方米(按建筑面积计)', '楼层,7,房号,701,用途,住宅,,建筑面积', '94.79平方米,户内面积,77.86平方米,分摊面积,16.93平方米,户内面积,--平方米,分摊面积', '--平方米,建筑面积,--平方米']
['项目楼栋情况,深铁瑞城10栋,座号,2单元,合同号,--,拟售价格,51124.86元/平方米(按建筑面积计)', '楼层,7,房号,702,用途,住宅,,建筑面积', '97平方米,户内面积,79.68平方米,分摊面积,17.32平方米,户内面积,--平方米,分摊面积', '--平方米,建筑面积,--平方米']
['项目楼栋情况,深铁瑞城10栋,座号,2单元,合同号,--,拟售价格,52594.86元/平方米(按建筑面积计)', '楼层,7,房号,703,用途,住宅,,建筑面积', '97平方米,户内面积,79.68平方米,分摊面积,17.32平方米,户内面积,--平方米,分摊面积', '--平方米,建筑面积,--平方米']
['项目楼栋情况,深铁瑞城10栋,座号,2单元,合同号,--,拟售价格,50074.86元/平方米(按建筑面积计)', '楼层,7,房号,704,用途,住宅,,建筑面积', '98.59平方米,户内面积,80.98平方米,分摊面积,17.61平方米,户内面积,--平方米,分摊面积', '--平方米,建筑面积,--平方米']
['项目楼栋情况,深铁瑞城10栋,座号,2单元,合同号,--,拟售价格,49654.86元/平方米(按建筑面积计)', '楼层,7,房号,705,用途,住宅,,建筑面积', '97平方米,户内面积,79.68平方米,分摊面积,17.32平方米,户内面积,--平方米,分摊面积', '--平方米,建筑面积,--平方米']
['项目楼栋情况,深铁瑞城10栋,座号,2单元,合同号,--,拟售价格,48975.01元/平方米(按建筑面积计)', '楼层,6,房号,601,用途,住宅,,建筑面积', '94.79平方米,户内面积,77.86平方米,分摊面积,16.93平方米,户内面积,--平方米,分摊面积', '--平方米,建筑面积,--平方米']
['项目楼栋情况,深铁瑞城10栋,座号,2单元,合同号,--,拟售价格,50924.86元/平方米(按建筑面积计)', '楼层,6,房号,602,用途,住宅,,建筑面积', '97平方米,户内面积,79.68平方米,分摊面积,17.32平方米,户内面积,--平方米,分摊面积', '--平方米,建筑面积,--平方米']
['项目楼栋情况,深铁瑞城10栋,座号,2单元,合同号,--,拟售价格,52394.86元/平方米(按建筑面积计)', '楼层,6,房号,603,用途,住宅,,建筑面积', '97平方米,户内面积,79.68平方米,分摊面积,17.32平方米,户内面积,--平方米,分摊面积', '--平方米,建筑面积,--平方米']
['项目楼栋情况,深铁瑞城10栋,座号,2单元,合同号,--,拟售价格,49874.86元/平方米(按建筑面积计)', '楼层,6,房号,604,用途,住宅,,建筑面积', '98.59平方米,户内面积,80.98平方米,分摊面积,17.61平方米,户内面积,--平方米,分摊面积', '--平方米,建筑面积,--平方米']
['项目楼栋情况,深铁瑞城10栋,座号,2单元,合同号,--,拟售价格,49454.86元/平方米(按建筑面积计)', '楼层,6,房号,605,用途,住宅,,建筑面积', '97平方米,户内面积,79.68平方米,分摊面积,17.32平方米,户内面积,--平方米,分摊面积', '--平方米,建筑面积,--平方米']
['项目楼栋情况,深铁瑞城10栋,座号,2单元,合同号,--,拟售价格,48475.01元/平方米(按建筑面积计)', '楼层,5,房号,501,用途,住宅,,建筑面积', '94.79平方米,户内面积,77.86平方米,分摊面积,16.93平方米,户内面积,--平方米,分摊面积', '--平方米,建筑面积,--平方米']
['项目楼栋情况,深铁瑞城10栋,座号,2单元,合同号,--,拟售价格,50424.86元/平方米(按建筑面积计)', '楼层,5,房号,502,用途,住宅,,建筑面积', '97平方米,户内面积,79.68平方米,分摊面积,17.32平方米,户内面积,--平方米,分摊面积', '--平方米,建筑面积,--平方米']
['项目楼栋情况,深铁瑞城10栋,座号,2单元,合同号,--,拟售价格,51894.86元/平方米(按建筑面积计)', '楼层,5,房号,503,用途,住宅,,建筑面积', '97平方米,户内面积,79.68平方米,分摊面积,17.32平方米,户内面积,--平方米,分摊面积', '--平方米,建筑面积,--平方米']
['项目楼栋情况,深铁瑞城10栋,座号,2单元,合同号,--,拟售价格,49374.86元/平方米(按建筑面积计)', '楼层,5,房号,504,用途,住宅,,建筑面积', '98.59平方米,户内面积,80.98平方米,分摊面积,17.61平方米,户内面积,--平方米,分摊面积', '--平方米,建筑面积,--平方米']
['项目楼栋情况,深铁瑞城10栋,座号,2单元,合同号,--,拟售价格,48954.86元/平方米(按建筑面积计)', '楼层,5,房号,505,用途,住宅,,建筑面积', '97平方米,户内面积,79.68平方米,分摊面积,17.32平方米,户内面积,--平方米,分摊面积', '--平方米,建筑面积,--平方米']
['项目楼栋情况,深铁瑞城10栋,座号,2单元,合同号,--,拟售价格,48275.01元/平方米(按建筑面积计)', '楼层,4,房号,401,用途,住宅,,建筑面积', '94.79平方米,户内面积,77.86平方米,分摊面积,16.93平方米,户内面积,--平方米,分摊面积', '--平方米,建筑面积,--平方米']
['项目楼栋情况,深铁瑞城10栋,座号,2单元,合同号,--,拟售价格,50224.86元/平方米(按建筑面积计)', '楼层,4,房号,402,用途,住宅,,建筑面积', '97平方米,户内面积,79.68平方米,分摊面积,17.32平方米,户内面积,--平方米,分摊面积', '--平方米,建筑面积,--平方米']
['项目楼栋情况,深铁瑞城10栋,座号,2单元,合同号,--,拟售价格,51694.86元/平方米(按建筑面积计)', '楼层,4,房号,403,用途,住宅,,建筑面积', '97平方米,户内面积,79.68平方米,分摊面积,17.32平方米,户内面积,--平方米,分摊面积', '--平方米,建筑面积,--平方米']
['项目楼栋情况,深铁瑞城10栋,座号,2单元,合同号,--,拟售价格,49174.86元/平方米(按建筑面积计)', '楼层,4,房号,404,用途,住宅,,建筑面积', '98.59平方米,户内面积,80.98平方米,分摊面积,17.61平方米,户内面积,--平方米,分摊面积', '--平方米,建筑面积,--平方米']
['项目楼栋情况,深铁瑞城10栋,座号,2单元,合同号,--,拟售价格,48754.86元/平方米(按建筑面积计)', '楼层,4,房号,405,用途,住宅,,建筑面积', '97平方米,户内面积,79.68平方米,分摊面积,17.32平方米,户内面积,--平方米,分摊面积', '--平方米,建筑面积,--平方米']
['项目楼栋情况,深铁瑞城10栋,座号,2单元,合同号,--,拟售价格,48075.01元/平方米(按建筑面积计)', '楼层,3,房号,301,用途,住宅,,建筑面积', '94.79平方米,户内面积,77.86平方米,分摊面积,16.93平方米,户内面积,--平方米,分摊面积', '--平方米,建筑面积,--平方米']
['项目楼栋情况,深铁瑞城10栋,座号,2单元,合同号,--,拟售价格,50024.86元/平方米(按建筑面积计)', '楼层,3,房号,302,用途,住宅,,建筑面积', '97平方米,户内面积,79.68平方米,分摊面积,17.32平方米,户内面积,--平方米,分摊面积', '--平方米,建筑面积,--平方米']
['项目楼栋情况,深铁瑞城10栋,座号,2单元,合同号,--,拟售价格,51494.86元/平方米(按建筑面积计)', '楼层,3,房号,303,用途,住宅,,建筑面积', '97平方米,户内面积,79.68平方米,分摊面积,17.32平方米,户内面积,--平方米,分摊面积', '--平方米,建筑面积,--平方米']
['项目楼栋情况,深铁瑞城10栋,座号,2单元,合同号,--,拟售价格,48974.86元/平方米(按建筑面积计)', '楼层,3,房号,304,用途,住宅,,建筑面积', '98.59平方米,户内面积,80.98平方米,分摊面积,17.61平方米,户内面积,--平方米,分摊面积', '--平方米,建筑面积,--平方米']
['项目楼栋情况,深铁瑞城10栋,座号,2单元,合同号,--,拟售价格,48554.86元/平方米(按建筑面积计)', '楼层,3,房号,305,用途,住宅,,建筑面积', '97平方米,户内面积,79.68平方米,分摊面积,17.32平方米,户内面积,--平方米,分摊面积', '--平方米,建筑面积,--平方米']
['项目楼栋情况,深铁瑞城10栋,座号,2单元,合同号,--,拟售价格,47875.01元/平方米(按建筑面积计)', '楼层,2,房号,201,用途,住宅,,建筑面积', '94.79平方米,户内面积,77.86平方米,分摊面积,16.93平方米,户内面积,--平方米,分摊面积', '--平方米,建筑面积,--平方米']
['项目楼栋情况,深铁瑞城10栋,座号,2单元,合同号,--,拟售价格,49824.86元/平方米(按建筑面积计)', '楼层,2,房号,202,用途,住宅,,建筑面积', '97平方米,户内面积,79.68平方米,分摊面积,17.32平方米,户内面积,--平方米,分摊面积', '--平方米,建筑面积,--平方米']
['项目楼栋情况,深铁瑞城10栋,座号,2单元,合同号,--,拟售价格,51294.86元/平方米(按建筑面积计)', '楼层,2,房号,203,用途,住宅,,建筑面积', '97平方米,户内面积,79.68平方米,分摊面积,17.32平方米,户内面积,--平方米,分摊面积', '--平方米,建筑面积,--平方米']
['项目楼栋情况,深铁瑞城10栋,座号,2单元,合同号,--,拟售价格,48774.86元/平方米(按建筑面积计)', '楼层,2,房号,204,用途,住宅,,建筑面积', '98.59平方米,户内面积,80.98平方米,分摊面积,17.61平方米,户内面积,--平方米,分摊面积', '--平方米,建筑面积,--平方米']
['项目楼栋情况,深铁瑞城10栋,座号,2单元,合同号,--,拟售价格,48354.86元/平方米(按建筑面积计)', '楼层,2,房号,205,用途,住宅,,建筑面积', '97平方米,户内面积,79.68平方米,分摊面积,17.32平方米,户内面积,--平方米,分摊面积', '--平方米,建筑面积,--平方米']
['项目楼栋情况,深铁瑞城10栋,座号,2单元,合同号,--,拟售价格,47275.01元/平方米(按建筑面积计)', '楼层,1,房号,101,用途,住宅,,建筑面积', '94.12平方米,户内面积,77.81平方米,分摊面积,16.31平方米,户内面积,--平方米,分摊面积', '--平方米,建筑面积,--平方米']
['项目楼栋情况,深铁瑞城10栋,座号,2单元,合同号,--,拟售价格,49124.86元/平方米(按建筑面积计)', '楼层,1,房号,102,用途,住宅,,建筑面积', '96.39平方米,户内面积,79.68平方米,分摊面积,16.71平方米,户内面积,--平方米,分摊面积', '--平方米,建筑面积,--平方米']
['项目楼栋情况,深铁瑞城10栋,座号,2单元,合同号,--,拟售价格,50594.85元/平方米(按建筑面积计)', '楼层,1,房号,103,用途,住宅,,建筑面积', '96.39平方米,户内面积,79.68平方米,分摊面积,16.71平方米,户内面积,--平方米,分摊面积', '--平方米,建筑面积,--平方米']
['项目楼栋情况,深铁瑞城10栋,座号,2单元,合同号,--,拟售价格,47974.86元/平方米(按建筑面积计)', '楼层,1,房号,104,用途,住宅,,建筑面积', '97.97平方米,户内面积,80.98平方米,分摊面积,16.99平方米,户内面积,--平方米,分摊面积', '--平方米,建筑面积,--平方米']
['项目楼栋情况,深铁瑞城10栋,座号,2单元,合同号,--,拟售价格,47754.86元/平方米(按建筑面积计)', '楼层,1,房号,105,用途,住宅,,建筑面积', '96.39平方米,户内面积,79.68平方米,分摊面积,16.71平方米,户内面积,--平方米,分摊面积', '--平方米,建筑面积,--平方米']
['项目楼栋情况,深铁瑞城10栋,座号,1单元,合同号,--,拟售价格,48503.35元/平方米(按建筑面积计)', '楼层,11,房号,1101,用途,住宅,,建筑面积', '94.79平方米,户内面积,77.86平方米,分摊面积,16.93平方米,户内面积,--平方米,分摊面积', '--平方米,建筑面积,--平方米']
['项目楼栋情况,深铁瑞城10栋,座号,1单元,合同号,--,拟售价格,50739.86元/平方米(按建筑面积计)', '楼层,11,房号,1102,用途,住宅,,建筑面积', '97平方米,户内面积,79.68平方米,分摊面积,17.32平方米,户内面积,--平方米,分摊面积', '--平方米,建筑面积,--平方米']
['项目楼栋情况,深铁瑞城10栋,座号,1单元,合同号,--,拟售价格,51684.86元/平方米(按建筑面积计)', '楼层,11,房号,1103,用途,住宅,,建筑面积', '97平方米,户内面积,79.68平方米,分摊面积,17.32平方米,户内面积,--平方米,分摊面积', '--平方米,建筑面积,--平方米']
['项目楼栋情况,深铁瑞城10栋,座号,1单元,合同号,--,拟售价格,48744.86元/平方米(按建筑面积计)', '楼层,11,房号,1104,用途,住宅,,建筑面积', '98.59平方米,户内面积,80.98平方米,分摊面积,17.61平方米,户内面积,--平方米,分摊面积', '--平方米,建筑面积,--平方米']
['项目楼栋情况,深铁瑞城10栋,座号,1单元,合同号,--,拟售价格,48272.36元/平方米(按建筑面积计)', '楼层,11,房号,1105,用途,住宅,,建筑面积', '97平方米,户内面积,79.68平方米,分摊面积,17.32平方米,户内面积,--平方米,分摊面积', '--平方米,建筑面积,--平方米']
['项目楼栋情况,深铁瑞城10栋,座号,1单元,合同号,--,拟售价格,49803.35元/平方米(按建筑面积计)', '楼层,10,房号,1001,用途,住宅,,建筑面积', '94.79平方米,户内面积,77.86平方米,分摊面积,16.93平方米,户内面积,--平方米,分摊面积', '--平方米,建筑面积,--平方米']
['项目楼栋情况,深铁瑞城10栋,座号,1单元,合同号,--,拟售价格,52039.86元/平方米(按建筑面积计)', '楼层,10,房号,1002,用途,住宅,,建筑面积', '97平方米,户内面积,79.68平方米,分摊面积,17.32平方米,户内面积,--平方米,分摊面积', '--平方米,建筑面积,--平方米']
['项目楼栋情况,深铁瑞城10栋,座号,1单元,合同号,--,拟售价格,52984.86元/平方米(按建筑面积计)', '楼层,10,房号,1003,用途,住宅,,建筑面积', '97平方米,户内面积,79.68平方米,分摊面积,17.32平方米,户内面积,--平方米,分摊面积', '--平方米,建筑面积,--平方米']
['项目楼栋情况,深铁瑞城10栋,座号,1单元,合同号,--,拟售价格,50044.86元/平方米(按建筑面积计)', '楼层,10,房号,1004,用途,住宅,,建筑面积', '98.59平方米,户内面积,80.98平方米,分摊面积,17.61平方米,户内面积,--平方米,分摊面积', '--平方米,建筑面积,--平方米']
['项目楼栋情况,深铁瑞城10栋,座号,1单元,合同号,--,拟售价格,49572.36元/平方米(按建筑面积计)', '楼层,10,房号,1005,用途,住宅,,建筑面积', '97平方米,户内面积,79.68平方米,分摊面积,17.32平方米,户内面积,--平方米,分摊面积', '--平方米,建筑面积,--平方米']
['项目楼栋情况,深铁瑞城10栋,座号,1单元,合同号,--,拟售价格,49603.35元/平方米(按建筑面积计)', '楼层,9,房号,901,用途,住宅,,建筑面积', '94.79平方米,户内面积,77.86平方米,分摊面积,16.93平方米,户内面积,--平方米,分摊面积', '--平方米,建筑面积,--平方米']
['项目楼栋情况,深铁瑞城10栋,座号,1单元,合同号,--,拟售价格,51839.86元/平方米(按建筑面积计)', '楼层,9,房号,902,用途,住宅,,建筑面积', '97平方米,户内面积,79.68平方米,分摊面积,17.32平方米,户内面积,--平方米,分摊面积', '--平方米,建筑面积,--平方米']
['项目楼栋情况,深铁瑞城10栋,座号,1单元,合同号,--,拟售价格,52784.86元/平方米(按建筑面积计)', '楼层,9,房号,903,用途,住宅,,建筑面积', '97平方米,户内面积,79.68平方米,分摊面积,17.32平方米,户内面积,--平方米,分摊面积', '--平方米,建筑面积,--平方米']
['项目楼栋情况,深铁瑞城10栋,座号,1单元,合同号,--,拟售价格,49844.86元/平方米(按建筑面积计)', '楼层,9,房号,904,用途,住宅,,建筑面积', '98.59平方米,户内面积,80.98平方米,分摊面积,17.61平方米,户内面积,--平方米,分摊面积', '--平方米,建筑面积,--平方米']
['项目楼栋情况,深铁瑞城10栋,座号,1单元,合同号,--,拟售价格,49372.36元/平方米(按建筑面积计)', '楼层,9,房号,905,用途,住宅,,建筑面积', '97平方米,户内面积,79.68平方米,分摊面积,17.32平方米,户内面积,--平方米,分摊面积', '--平方米,建筑面积,--平方米']
['项目楼栋情况,深铁瑞城10栋,座号,1单元,合同号,--,拟售价格,49403.35元/平方米(按建筑面积计)', '楼层,8,房号,801,用途,住宅,,建筑面积', '94.79平方米,户内面积,77.86平方米,分摊面积,16.93平方米,户内面积,--平方米,分摊面积', '--平方米,建筑面积,--平方米']
['项目楼栋情况,深铁瑞城10栋,座号,1单元,合同号,--,拟售价格,51639.86元/平方米(按建筑面积计)', '楼层,8,房号,802,用途,住宅,,建筑面积', '97平方米,户内面积,79.68平方米,分摊面积,17.32平方米,户内面积,--平方米,分摊面积', '--平方米,建筑面积,--平方米']
['项目楼栋情况,深铁瑞城10栋,座号,1单元,合同号,--,拟售价格,52584.86元/平方米(按建筑面积计)', '楼层,8,房号,803,用途,住宅,,建筑面积', '97平方米,户内面积,79.68平方米,分摊面积,17.32平方米,户内面积,--平方米,分摊面积', '--平方米,建筑面积,--平方米']
['项目楼栋情况,深铁瑞城10栋,座号,1单元,合同号,--,拟售价格,49644.86元/平方米(按建筑面积计)', '楼层,8,房号,804,用途,住宅,,建筑面积', '98.59平方米,户内面积,80.98平方米,分摊面积,17.61平方米,户内面积,--平方米,分摊面积', '--平方米,建筑面积,--平方米']
['项目楼栋情况,深铁瑞城10栋,座号,1单元,合同号,--,拟售价格,49172.36元/平方米(按建筑面积计)', '楼层,8,房号,805,用途,住宅,,建筑面积', '97平方米,户内面积,79.68平方米,分摊面积,17.32平方米,户内面积,--平方米,分摊面积', '--平方米,建筑面积,--平方米']
['项目楼栋情况,深铁瑞城10栋,座号,1单元,合同号,--,拟售价格,49203.35元/平方米(按建筑面积计)', '楼层,7,房号,701,用途,住宅,,建筑面积', '94.79平方米,户内面积,77.86平方米,分摊面积,16.93平方米,户内面积,--平方米,分摊面积', '--平方米,建筑面积,--平方米']
['项目楼栋情况,深铁瑞城10栋,座号,1单元,合同号,--,拟售价格,51439.86元/平方米(按建筑面积计)', '楼层,7,房号,702,用途,住宅,,建筑面积', '97平方米,户内面积,79.68平方米,分摊面积,17.32平方米,户内面积,--平方米,分摊面积', '--平方米,建筑面积,--平方米']
['项目楼栋情况,深铁瑞城10栋,座号,1单元,合同号,--,拟售价格,52384.86元/平方米(按建筑面积计)', '楼层,7,房号,703,用途,住宅,,建筑面积', '97平方米,户内面积,79.68平方米,分摊面积,17.32平方米,户内面积,--平方米,分摊面积', '--平方米,建筑面积,--平方米']
['项目楼栋情况,深铁瑞城10栋,座号,1单元,合同号,--,拟售价格,49444.86元/平方米(按建筑面积计)', '楼层,7,房号,704,用途,住宅,,建筑面积', '98.59平方米,户内面积,80.98平方米,分摊面积,17.61平方米,户内面积,--平方米,分摊面积', '--平方米,建筑面积,--平方米']
['项目楼栋情况,深铁瑞城10栋,座号,1单元,合同号,--,拟售价格,48972.36元/平方米(按建筑面积计)', '楼层,7,房号,705,用途,住宅,,建筑面积', '97平方米,户内面积,79.68平方米,分摊面积,17.32平方米,户内面积,--平方米,分摊面积', '--平方米,建筑面积,--平方米']
['项目楼栋情况,深铁瑞城10栋,座号,1单元,合同号,--,拟售价格,49003.35元/平方米(按建筑面积计)', '楼层,6,房号,601,用途,住宅,,建筑面积', '94.79平方米,户内面积,77.86平方米,分摊面积,16.93平方米,户内面积,--平方米,分摊面积', '--平方米,建筑面积,--平方米']
['项目楼栋情况,深铁瑞城10栋,座号,1单元,合同号,--,拟售价格,51239.86元/平方米(按建筑面积计)', '楼层,6,房号,602,用途,住宅,,建筑面积', '97平方米,户内面积,79.68平方米,分摊面积,17.32平方米,户内面积,--平方米,分摊面积', '--平方米,建筑面积,--平方米']
['项目楼栋情况,深铁瑞城10栋,座号,1单元,合同号,--,拟售价格,52184.86元/平方米(按建筑面积计)', '楼层,6,房号,603,用途,住宅,,建筑面积', '97平方米,户内面积,79.68平方米,分摊面积,17.32平方米,户内面积,--平方米,分摊面积', '--平方米,建筑面积,--平方米']
['项目楼栋情况,深铁瑞城10栋,座号,1单元,合同号,--,拟售价格,49244.86元/平方米(按建筑面积计)', '楼层,6,房号,604,用途,住宅,,建筑面积', '98.59平方米,户内面积,80.98平方米,分摊面积,17.61平方米,户内面积,--平方米,分摊面积', '--平方米,建筑面积,--平方米']
['项目楼栋情况,深铁瑞城10栋,座号,1单元,合同号,--,拟售价格,48772.36元/平方米(按建筑面积计)', '楼层,6,房号,605,用途,住宅,,建筑面积', '97平方米,户内面积,79.68平方米,分摊面积,17.32平方米,户内面积,--平方米,分摊面积', '--平方米,建筑面积,--平方米']
['项目楼栋情况,深铁瑞城10栋,座号,1单元,合同号,--,拟售价格,48503.35元/平方米(按建筑面积计)', '楼层,5,房号,501,用途,住宅,,建筑面积', '94.79平方米,户内面积,77.86平方米,分摊面积,16.93平方米,户内面积,--平方米,分摊面积', '--平方米,建筑面积,--平方米']
['项目楼栋情况,深铁瑞城10栋,座号,1单元,合同号,--,拟售价格,50739.86元/平方米(按建筑面积计)', '楼层,5,房号,502,用途,住宅,,建筑面积', '97平方米,户内面积,79.68平方米,分摊面积,17.32平方米,户内面积,--平方米,分摊面积', '--平方米,建筑面积,--平方米']
['项目楼栋情况,深铁瑞城10栋,座号,1单元,合同号,--,拟售价格,51684.86元/平方米(按建筑面积计)', '楼层,5,房号,503,用途,住宅,,建筑面积', '97平方米,户内面积,79.68平方米,分摊面积,17.32平方米,户内面积,--平方米,分摊面积', '--平方米,建筑面积,--平方米']
['项目楼栋情况,深铁瑞城10栋,座号,1单元,合同号,--,拟售价格,48744.86元/平方米(按建筑面积计)', '楼层,5,房号,504,用途,住宅,,建筑面积', '98.59平方米,户内面积,80.98平方米,分摊面积,17.61平方米,户内面积,--平方米,分摊面积', '--平方米,建筑面积,--平方米']
['项目楼栋情况,深铁瑞城10栋,座号,1单元,合同号,--,拟售价格,48272.36元/平方米(按建筑面积计)', '楼层,5,房号,505,用途,住宅,,建筑面积', '97平方米,户内面积,79.68平方米,分摊面积,17.32平方米,户内面积,--平方米,分摊面积', '--平方米,建筑面积,--平方米']
['项目楼栋情况,深铁瑞城10栋,座号,1单元,合同号,--,拟售价格,48303.35元/平方米(按建筑面积计)', '楼层,4,房号,401,用途,住宅,,建筑面积', '94.79平方米,户内面积,77.86平方米,分摊面积,16.93平方米,户内面积,--平方米,分摊面积', '--平方米,建筑面积,--平方米']
